ProfileID,FirstName,LastName,BirthDate,EmailAddress,CardNumber,ExpirationDate,PostalCode,DefaultAddress,AddressType,CardStatus,MembershipStatus
1253786100,email name,d0d876fb-860f-4a6e-afab-e294465de9bd,31/7/1993,somone0162121@hotmail.com,3876602991061,01:25.4,42909,TRUE,Mailing,Active,Active
1253794633,a,bcc,16/10/1987,EnrollTestEmail9391@gs.com,3876120847702,36:36.7,75232,TRUE,Mailing,Active,Active
1253794644,FN1879037837,LN1879037837,3/4/1995,alexb.gs1@mailinator.com,3875358285262,49:00.9,71862,TRUE,Mailing,Active,Active
1253804702,?,?,10/10/1980,dfsuichoieruhfiveurhfviufvd@ddvsvdsv.com,3876979141652,29:22.0,75229,TRUE,Mailing,Active,Active
1253804715,Fname,LName,18/11/1982,cpqa_11008@gspcauto.fav.cc,3876550979082,58:40.3,75025,TRUE,Mailing,Active,Active
1253823806,EnrollTestFN7019,EnrollTestLN608,25/11/1982,qademo01@gs.com,3876907421465,35:21.1,,TRUE,Shipping,Active,Active
1253823806,EnrollTestFN7019,EnrollTestLN608,25/11/1982,qademo01@gs.com,3876907421465,35:21.1,76051,TRUE,Mailing,Active,Active
1253823806,EnrollTestFN7019,EnrollTestLN608,25/11/1982,qademo01@gs.com,3876907421465,35:21.1,,TRUE,Billing,Active,Active
1253823814,Hanifcp,Khancp,25/11/1984,DemoQA02@gs.com,3876665486338,46:48.8,76051,TRUE,Billing,Active,Active
1253823814,Hanifcp,Khancp,25/11/1984,DemoQA02@gs.com,3876665486338,46:48.8,76051,TRUE,Shipping,Active,Active
1253823814,Hanifcp,Khancp,25/11/1984,DemoQA02@gs.com,3876665486338,46:48.8,76051,TRUE,Mailing,Active,Active
1253826972,CP,QATest,31/1/1964,pcqa_billingaddress1@gspcauto.fav.cc,3876953751112,19:11.7,75214,TRUE,Shipping,Active,Active
1253829206,EnrollTestFN3729,EnrollTestLN3729,27/11/1982,test123qa@gamestop.com,3876884174095,31:43.9,75025,TRUE,Mailing,Active,Active
1253835916,CPQA,QAtesting,31/7/1970,test168@email.com,3876853051217,25:34.0,75214,TRUE,Shipping,Active,Active
1253835916,CPQA,QAtesting,31/7/1970,test168@email.com,3876853051217,25:34.0,75214,TRUE,Mailing,Active,Active
1253839354,Enroll,Enroll,20/4/1980,pablo@gamestop.com,3876880719330,53:59.6,75062,TRUE,Mailing,Active,Active
1253839418,First,Last,31/7/1938,test120313@gspcauto.fav.cc,3876523225628,04:34.6,42909,TRUE,Mailing,Active,Active
1238152901,Eileen,GS,31/1/1985,eileensiriban@gamestop.com,3875465617324,54:49.7,44485,TRUE,Mailing,Active,Active
1238152901,Eileen,GS,31/1/1985,eileensiriban@gamestop.com,3875465617324,54:49.7,75063,TRUE,Shipping,Active,Active
1238152901,Eileen,GS,31/1/1985,eileensiriban@gamestop.com,3875465617324,54:49.7,8837,TRUE,Billing,Active,Active
1238163523,Marketing,Test,1/1/1975,kellyjohnson@gamestop.com,3876003502069,54:49.7,76034,TRUE,Mailing,Active,Active
1238389957,Busta,Rhymes,21/8/1973,drewmurray89@att.net,3876499905677,2/21/2015 0:00,75214,TRUE,Mailing,Active,Active
1238389957,Busta,Rhymes,21/8/1973,drewmurray89@att.net,3876499905677,2/21/2015 0:00,75214,TRUE,Billing,Active,Active
1253645034,QA,Tester,31/7/1993,expire001@qagsecomprod.oib.com,3876110388253,54:04.6,75025,TRUE,Billing,Active,Active
1253645034,QA,Tester,31/7/1993,expire001@qagsecomprod.oib.com,3876110388253,54:04.6,75025,TRUE,Shipping,Active,Active
1253657332,Test,User,1/1/1980,aabbccc@test.com,3875695821191,9/1/2013 0:00,65555,TRUE,Shipping,Active,Active
1253657332,Test,User,1/1/1980,aabbccc@test.com,3875695821191,9/1/2013 0:00,75555,TRUE,Billing,Active,Active
1253657332,Test,User,1/1/1980,aabbccc@test.com,3875695821191,9/1/2013 0:00,75555,TRUE,Mailing,Active,Active
1253659218,Bruce,Wayne,1/1/2000,6df7ba8b-455f-4914-9319-70e4ccf361bd@gamestop.com,3875511553636,54:49.7,66287,TRUE,Mailing,Active,Active
1253659220,Bruce,Wayne,1/1/2000,57c794c1-0f58-4b0d-be3a-b77558e4c914@gamestop.com,3875798095970,54:49.7,30768,TRUE,Mailing,Active,Active
1253660056,Bruce,Wayne,1/1/2000,d129a7a5-f696-4689-b72f-9769d9e2884f@gamestop.com,3875794988404,54:49.7,80396,TRUE,Mailing,Active,Active
1253660058,Bruce,Wayne,1/1/2000,b3c1a355-9389-42d2-a9c0-74ab44334bbb@gamestop.com,3875398395322,54:49.7,47594,TRUE,Mailing,Active,Active
1253678095,Peter,Parker,2/2/1966,pparker@db.com,3881999911787,54:49.7,11111,TRUE,Mailing,Active,Active
1253678098,FN1783705394,LN1783705394,1/1/1980,cbtest2@test.com,3875835618572,54:49.7,71862,TRUE,Mailing,Active,Active
1253716519,PUR,Renewal,31/7/1993,purrenewal@gspcauto.fav.cc,3876874169196,26:56.9,76051,TRUE,Mailing,Active,Active
1253719915,FN518536445,LN518536445,1/1/1980,email518536445@test.com,3875248375043,49:31.0,76051,TRUE,Mailing,Active,Active
1253774830,email name,d0d876fb-860f-4a6e-afab-e294465de9bd,31/7/1987,somone2@gspcauto.fav.cc,3876602991007,57:09.8,42909,TRUE,Mailing,Active,Active
1253774832,email name,d0d876fb-860f-4a6e-afab-e294465de9bd,31/7/1943,somone5@gspcauto.fav.cc,3876602991010,57:54.1,42909,TRUE,Mailing,Active,Active
1253782750,EnrollTestFN9415,EnrollTestLN9415,3/11/1993,EnrollTestEmail9415@gs.com,3876690807850,48:16.7,75025,TRUE,Mailing,Active,Active
1253786084,EnrollTestFN2424,EnrollTestLN2424,4/11/1993,EnrollTestEmail2424@gs.com,3876796378040,13:32.7,75025,TRUE,Mailing,Active,Active
1253786133,test,test,1/1/1991,email335977120@qagsecomprod.oib.com,3875147206850,12:08.7,76051,TRUE,Mailing,Active,Active
1253788385,T,S,16/3/1983,EnrollTestEmail5663@gs.com,3876559620463,49:03.3,75025,TRUE,Mailing,Active,Active
1253790626,EnrollTestFN6100,EnrollTestLN6100,6/11/1965,EnrollTestEmail6100@gs.com,3876649072329,39:46.9,75025,TRUE,Mailing,Active,Active
1253796859,EnrollTestFN4796,EnrollTestLN4796,8/11/1965,EnrollTestEmail4796@gs.com,3876754487379,26:06.0,75025,TRUE,Mailing,Active,Active
1253814850,EnrollTestFN1095,EnrollTestLN1095,20/11/1985,marytest43@gs.com,3876872752597,44:46.8,75025,TRUE,Mailing,Active,Active
1253819342,EnrollTestFN1704,EnrollTestLN5291,22/11/1982,EnrollTestEmail5291@gs.com,3876174825448,04:56.6,75025,TRUE,Mailing,Active,Active
1253823807,Accept,QA,1/11/1982,qademo02@gs.com,3876721616829,36:45.7,75025,TRUE,Mailing,Active,Active
1253824192,EnrollTestFN6588,EnrollTestLN6588,25/11/1993,EnrollTestEmail6588@gs.com,3876125663560,31:47.4,75025,TRUE,Mailing,Active,Active
1253841648,EnrollTestFN5737,EnrollTestLN5737,1/1/2000,EnrollTestEmail5737@gs.com,3876518124900,23:57.4,75025,TRUE,Mailing,Active,Active
1253845105,EnrollTestFN8988,EnrollTestLN8988,5/12/1982,marytest67@gs.com,3875956166847,,75025,TRUE,Mailing,Active,Active
1238561447,Reject,Reject,1/1/1991,email3480838436@gamestop.com,3875235662317,54:49.7,70651,TRUE,Mailing,Active,Active
1238561447,Reject,Reject,1/1/1991,email3480838436@gamestop.com,3875235662317,54:49.7,75063,TRUE,Shipping,Active,Active
1238561447,Reject,Reject,1/1/1991,email3480838436@gamestop.com,3875235662317,54:49.7,75063,TRUE,Billing,Active,Active
1253657173,Who,How,28/3/1973,email3838280146@gamestop.com,3875856293377,54:49.7,76205,TRUE,Shipping,Active,Active
1253658385,Bruce,Wayne,1/1/2000,92ed376c-565b-4b8d-b6c0-e7b3a14f7510@gamestop.com,3875580064692,54:49.7,11330,TRUE,Mailing,Active,Active
1253659221,Bruce,Wayne,1/1/2000,b8d9bed3-b60b-4bbe-b620-993a2f50db20@gamestop.com,3875620502738,54:49.7,10225,TRUE,Mailing,Active,Active
1253660064,Bruce,Wayne,1/1/2000,82a4f9ed-a653-4731-bfab-71673d1b1caa@gamestop.com,3876862944491,54:49.7,15478,TRUE,Mailing,Active,Active
1253660740,Bruce,Wayne,1/1/2000,0e250e39-bc0b-4eff-8e8a-80bb4b405201@gamestop.com,3875186038678,54:49.7,1878,TRUE,Mailing,Active,Active
1253660920,Bruce,Wayne,1/1/2000,ba1f99b6-90ce-4645-8b1f-f89c21156b4c@gamestop.com,3876738751285,54:49.7,6803,TRUE,Mailing,Active,Active
1253676295,Johnny,Storm,2/2/1987,jstorm@ff.com,3875499900316,54:49.7,12345,TRUE,Mailing,Active,Active
1253679845,FN625147850,LN625147850,1/1/1980,1checkout123@yahoo.com,3875248003974,54:49.7,71862,TRUE,Mailing,Active,Active
1253704406,FN8188364870,LN8188364870,1/1/1980,email8188364870@gamestop.com,3875914061902,54:49.7,71863,TRUE,Mailing,Active,Active
1252270352,Daniel,Soosai,,somethingjon@gspcauto.fav.cc,3876999004219,54:49.7,76207,TRUE,Billing,Active,Active
1253719922,FN30229258,LN30229258,1/1/1980,email30229258@test.com,3875435810445,25:32.7,76051,TRUE,Mailing,Active,Active
1253730188,FN1065920001,LN1065920001,1/1/1980,email1065920001@test.com,3875832088571,26:39.4,71862,TRUE,Mailing,Active,Active
1253730229,FN1988962484,LN1988962484,1/1/1980,email1988962484@test.com,3875382063073,23:02.7,71862,TRUE,Mailing,Active,Active
1253737859,FN714392810,LN714392810,1/1/1980,email714392810@test.com,3875688372186,48:05.5,71862,TRUE,Mailing,Active,Active
1253774833,email name,d0d876fb-860f-4a6e-afab-e294465de9bd,31/7/1985,somone6@gspcauto.fav.cc,3876602991011,58:12.5,12345,TRUE,Mailing,Active,Active
1253778186,accept,QACP,30/10/1988,cpqa_1002@gspcauto.fav.cc,3876194789190,41:42.7,75025,TRUE,Mailing,Active,Active
1253778194,EnrollTestFN2031,EnrollTestLN2031,30/10/1993,EnrollTestEmail2031@gs.com,3876952248790,54:10.6,75025,TRUE,Mailing,Active,Active
1253788351,Acceptnew,QAnew,3/3/1982,cpqa_100005@gspcauto.fav.cc,3876383737020,07:02.7,76051,TRUE,Billing,Active,Active
1253788351,Acceptnew,QAnew,3/3/1982,cpqa_100005@gspcauto.fav.cc,3876383737020,07:02.7,76051,TRUE,Mailing,Active,Active
1253788351,Acceptnew,QAnew,3/3/1982,cpqa_100005@gspcauto.fav.cc,3876383737020,07:02.7,76051,TRUE,Shipping,Active,Active
1253794640,FNName,CPProfile,2/2/1982,cpqa_100011@gspcauto.fav.cc,3876841830623,00:09.8,76051,TRUE,Billing,Active,Active
1253794640,FNName,CPProfile,2/2/1982,cpqa_100011@gspcauto.fav.cc,3876841830623,00:09.8,76051,TRUE,Mailing,Active,Active
1253794640,FNName,CPProfile,2/2/1982,cpqa_100011@gspcauto.fav.cc,3876841830623,00:09.8,76051,TRUE,Shipping,Active,Active
1253824257,EnrollTestFN5274,EnrollTestLN5274,25/11/1993,EnrollTestEmail5274@gs.com,3876241798190,39:27.2,75025,TRUE,Mailing,Active,Active
1253826757,EnrollTestFN9529,EnrollTestLN9529,26/11/1993,EnrollTestEmail9529@gs.com,3876702227880,41:40.7,75025,TRUE,Mailing,Active,Active
1253829246,EnrollTestFN5613,EnrollTestLN5613,27/11/1967,EnrollTestEmail5613@gs.com,3876182175109,24:44.4,75214,TRUE,Mailing,Active,Active
1253835918,CPQA,QAtesting,31/7/1972,pcqa_noaddress9@gspcauto.fav.cc,3876853051415,09:53.5,75214,TRUE,Mailing,Active,Active
1253835918,CPQA,QAtesting,31/7/1972,pcqa_noaddress9@gspcauto.fav.cc,3876853051415,09:53.5,75214,TRUE,Billing,Active,Active
1253835918,CPQA,QAtesting,31/7/1972,pcqa_noaddress9@gspcauto.fav.cc,3876853051415,09:53.5,75214,TRUE,Shipping,Active,Active
1253841682,FN2134251437,LN2134251437,10/5/1997,alexb.gs27@mailinator.com,3875507153940,55:43.7,12345,TRUE,Mailing,Active,Active
1238152497,465616920FN,465616920LN,28/8/1980,roann@qagsecomprod.oib.com,3875465616920,54:49.7,75063,TRUE,Mailing,Active,Active
1253657322,Daniel,Soosai,1/1/1980,nknk19@nk.com,3875004618809,14:34.8,10000,TRUE,Mailing,Cancelled,Active
1253657322,Daniel,Soosai,1/1/1980,nknk19@nk.com,3876000514703,14:34.8,10000,TRUE,Mailing,Active,Active
1253657322,Daniel,Soosai,1/1/1980,nknk19@nk.com,3875040263388,14:34.8,10000,TRUE,Mailing,Active,Active
1253657328,Lucky,Seven,1/1/1980,LSeven@gs.com,3876004618831,53:20.4,70000,TRUE,Mailing,Active,Active
1253659223,Bruce,Wayne,1/1/2000,3467eb27-43e4-4c05-9fc5-77d348dbe28f@gamestop.com,3875632811991,54:49.7,4343,TRUE,Mailing,Active,Active
1253660053,Bruce,Wayne,1/1/2000,11ad0f84-bfde-4638-b122-4720e9d93b73@gamestop.com,3875143114304,54:49.7,97419,TRUE,Mailing,Active,Active
1253698781,FN1124598925,LN1124598925,1/1/1980,email1124598925@test.com,3875699267128,54:49.7,71862,TRUE,Mailing,Active,Active
1250151080,Daniel,Soosai,6/4/1997,updatestoreagain@gspcauto.fav.cc,3876197992020,54:49.7,75254,TRUE,Shipping,Active,Active
1250151080,Daniel,Soosai,6/4/1997,updatestoreagain@gspcauto.fav.cc,3876197992020,54:49.7,75254,TRUE,Billing,Active,Active
1253719920,PUR,Renewal,31/7/1993,testacct1@gspcauto.fav.cc,3875874168196,,76051,TRUE,Mailing,Active,Active
1253724455,FNSiarra,LNMarie,1/1/1980,email552075255@qagsecomprod.oib.com,3875062869641,34:34.7,75052,TRUE,Shipping,Active,Active
1253724455,FNSiarra,LNMarie,1/1/1980,email552075255@qagsecomprod.oib.com,3875062869641,34:34.7,75287,TRUE,Mailing,Active,Active
1253758466,JustinTest,TestingPhoneInsert,1/1/2000,a622172b-bc6f-42c4-9604-526f7d70f987@gs.com,3876106955678,35:59.2,76051,TRUE,Mailing,Active,Active
1253774828,EnrollTestFN618,EnrollTestLN618,29/10/1993,EnrollTestEmail618@gs.com,3876277704750,49:48.4,75025,TRUE,Mailing,Active,Active
1253774842,accept,ebpurpro123,29/10/1993,ebpro123@qagsecomprod.oib.com,3876769010140,08:03.6,76051,TRUE,Mailing,Active,Active
1253782716,accept,ericexpire,1/11/1993,ericexpire11112013@qagsecomprod.oib.com,3876171007800,48:46.4,76051,TRUE,Mailing,Active,Active
1253788375,EnrollTestFN7300,EnrollTestLN7300,5/11/1993,EnrollTestEmail7300@gs.com,3876578480386,35:12.4,76051,TRUE,Mailing,Active,Active
1253788389,EnrollTestFN602,EnrollTestLN602,5/11/1947,EnrollTestEmail602@gs.com,3876828446625,18:31.6,75025,TRUE,Mailing,Active,Active
1253811490,EnrollTestFN6434,EnrollTestLN6434,19/11/1991,marytest34@gs.com,3876629084211,43:19.4,75025,TRUE,Mailing,Active,Active
1253814854,EnrollTestFN7320,EnrollTestLN7320,20/11/1982,EnrollTestEmail7320@gs.com,3876677411605,56:34.5,75025,TRUE,Mailing,Active,Active
1253836023,EnrollTestFN1159,EnrollTestLN1159,2/12/1990,EnrollTestEmail1159@gs.com,3876204243570,59:01.0,75025,TRUE,Mailing,Active,Active
1253839384,FN1457691672,LN1457691672,10/3/1994,riuhfgerhfrufhi@test.com,3875675281804,58:18.8,71862,TRUE,Mailing,Active,Active
1253841652,EnrollTestFN336,EnrollTestLN336,4/12/1982,EnrollTestEmail336@gs.com,3876305838690,31:47.4,75025,TRUE,Mailing,Active,Active
1253845032,EnrollTestFN9946,EnrollTestLN9946,5/12/1982,ActivatedUser_billing@gamestop.com,3876590903522,25:43.6,76051,TRUE,Billing,Active,Active
1253847345,EnrollTestFN1841,EnrollTestLN1841,6/12/1983,EnrollTestEmail1841@gs.com,3876889874822,06:38.7,75025,TRUE,Mailing,Active,Active
1253859937,EnrollTestFN3625,EnrollTestLN3625,10/12/1982,marybasic@gs.com,3875649034899,,75025,TRUE,Mailing,Active,Active
1253861202,EnrollTestFN176,EnrollTestLN176,10/12/1993,EnrollTestEmail176@gs.com,3876603069100,59:52.8,75025,TRUE,Mailing,Active,Active
1253866351,EnrollTestFN5099,EnrollTestLN5099,11/12/1982,EnrollTestEmail5099@gs.com,3876171943490,22:29.0,89248,TRUE,Billing,Active,Active
1253866351,EnrollTestFN5099,EnrollTestLN5099,11/12/1982,EnrollTestEmail5099@gs.com,3876171943490,22:29.0,75025,TRUE,Mailing,Active,Active
1253866351,EnrollTestFN5099,EnrollTestLN5099,11/12/1982,EnrollTestEmail5099@gs.com,3876171943490,22:29.0,87830,TRUE,Shipping,Active,Active
1253867168,EnrollTestFN4638,EnrollTestLN4638,11/12/1983,EnrollTestEmail4638@gs.com,3876300256090,57:47.7,75025,TRUE,Mailing,Active,Active
1253657497,Bruce,Wayne,1/1/2000,7e758974-3028-4db2-b274-fec65d2ed21e@gamestop.com,3875551835947,54:49.7,20905,TRUE,Mailing,Active,Active
1253658391,Bruce,Wayne,1/1/2000,eae1f69e-25c6-43c1-9da2-c30be7e24532@gamestop.com,3875878867264,54:49.7,83748,TRUE,Mailing,Active,Active
1253659215,Bruce,Wayne,1/1/2000,eebab686-082d-4748-884c-f24a0e86c0f1@gamestop.com,3875707991125,54:49.7,57829,TRUE,Mailing,Active,Active
1253660055,Bruce,Wayne,1/1/2000,11559a78-2c8a-4c05-bc8f-4d6fb9969217@gamestop.com,3875399605706,54:49.7,45615,TRUE,Mailing,Active,Active
1253660746,Bruce,Wayne,1/1/2000,14454111-c9ef-44b9-a370-a048d88785ae@gamestop.com,3876488822889,54:49.7,17199,TRUE,Mailing,Active,Active
1253660908,Bruce,Wayne,1/1/2000,432e60a7-944c-4918-8d15-abb353145107@gamestop.com,3875275480950,54:49.7,20041,TRUE,Mailing,Active,Active
1253698779,FN1471804808,LN1471804808,1/1/1980,wcwqfew@test.com,3875209381112,54:49.7,71862,TRUE,Mailing,Active,Active
1251723039,Daniel new,sui,1/1/1976,svc_yes@qagsecomprod.oib.com,3876602002999,11:21.3,42909,TRUE,Mailing,Active,Active
1253726759,TestFirst,TestLast,31/7/1993,ashishjain9100@gamestop.com,3871860955779,14:14.1,75033,TRUE,Shipping,Active,Active
1253726759,TestFirst,TestLast,31/7/1993,ashishjain9100@gamestop.com,3871860955779,14:14.1,76051,TRUE,Mailing,Active,Active
1253730196,FN943903817,LN943903817,1/1/1980,email943903817@test.com,3875230619373,53:53.8,71862,TRUE,Mailing,Active,Active
1253744130,email name,d0d876fb-860f-4a6e-afab-e294465de9bd,31/7/1993,som9929@hotmail.com,3876602999991,27:04.2,42909,TRUE,Mailing,Active,Active
1253745290,FN330051511,LN330051511,2/9/1985,email330051511@qagsecomprod.oib.com,3875307041493,48:45.3,71862,TRUE,Mailing,Active,Active
1253747566,FN533142563,LN533142563,1/1/1980,ebpurpro533142563@qagsecomprod.oib.com,3875981974639,44:27.6,71862,TRUE,Mailing,Active,Active
1253782718,EnrollTestFN1656,EnrollTestLN1656,3/11/2000,tba1@gspcauto.fav.cc,3876273557760,06:59.8,75025,TRUE,Mailing,Active,Active
1253782734,Brian,Hill,7/3/1962,brianhill@gamestop.com,3876602464370,34:28.8,76039,TRUE,Shipping,Active,Active
1253782734,Brian,Hill,7/3/1962,brianhill@gamestop.com,3876602464370,34:28.8,70117,TRUE,Billing,Active,Active
1253782734,Brian,Hill,7/3/1962,brianhill@gamestop.com,3876602464370,34:28.8,89762,TRUE,Mailing,Active,Active
1253804771,Test,Champ,14/11/1993,testchamp1@gspcauto.fav.cc,3876291444578,37:27.0,75025,TRUE,Mailing,Active,Active
1253811453,EnrollTestFN1096,EnrollTestLN1096,19/11/1982,EnrollTestEmail1096@gs.com,3876227043221,56:15.3,76051,TRUE,Mailing,Active,Active
1253811522,EnrollTestFN2774,EnrollTestLN2774,19/11/1993,EnrollTestEmail2774@gs.com,3876296589468,27:41.6,76051,TRUE,Mailing,Active,Active
1253823811,EnrollTestFN3808,EnrollTestLN7396,25/11/1982,EnrollTestEmail7396@gs.com,3876489875203,41:19.9,M5G 1R3,TRUE,Shipping,Active,Active
1253823811,EnrollTestFN3808,EnrollTestLN7396,25/11/1982,EnrollTestEmail7396@gs.com,3876489875203,41:19.9,76051,TRUE,Billing,Active,Active
1253823811,EnrollTestFN3808,EnrollTestLN7396,25/11/1982,EnrollTestEmail7396@gs.com,3876489875203,41:19.9,76051,TRUE,Mailing,Active,Active
1253826740,EnrollTestFN9244,EnrollTestLN9244,26/12/1913,EnrollTestEmail9244@gs.com,3876119729340,56:00.8,75025,TRUE,Mailing,Active,Active
1253839417,funcTest_Bruce,funcTest_Wayne,1/1/1970,81fa0506-a714-43b7-9bf9-09e6e14ffb78@gs.com,3875551873068,,16505,TRUE,Mailing,Active,Active
1253841655,EnrollTestFN7118,EnrollTestLN7118,2/1/1985,EnrollTestEmail7118@gs.com,3876656215550,33:22.5,75025,TRUE,Mailing,Active,Active
1253841709,Test,Champ,4/12/1973,testchamp2_pro@gspcauto.fav.cc,3876943383414,59:31.8,76051,TRUE,Billing,Active,Active
1253841709,Test,Champ,4/12/1973,testchamp2_pro@gspcauto.fav.cc,3876943383414,59:31.8,76051,TRUE,Shipping,Active,Active
1253841709,Test,Champ,4/12/1973,testchamp2_pro@gspcauto.fav.cc,3876943383414,59:31.8,75025,TRUE,Mailing,Active,Active
1253858735,FNEnrolled,LNNoAddress,31/7/1982,CPQATester4@gamestop.com,3876555555507,33:26.5,76051,TRUE,Shipping,Active,Active
1253858735,FNEnrolled,LNNoAddress,31/7/1982,CPQATester4@gamestop.com,3876555555507,33:26.5,76051,TRUE,Billing,Active,Active
1253645035,QA,Tester,31/7/1993,expire002@qagsecomprod.oib.com,3876110388261,54:04.6,76051,TRUE,Billing,Active,Active
1253645035,QA,Tester,31/7/1993,expire002@qagsecomprod.oib.com,3876110388261,54:04.6,76051,TRUE,Shipping,Active,Active
1253657174,Henry,Osborn,1/1/1980,email8073342167@gamestop.com,3875229360509,54:49.7,71863,TRUE,Mailing,Active,Active
1253657326,Jackson,Five,,JFive@gs.com,3875004618858,54:49.7,75023,TRUE,Mailing,Active,Active
1253658389,Bruce,Wayne,1/1/2000,cffc89ba-de7d-4a06-9066-6b866229ccef@gamestop.com,3875687353265,54:49.7,13471,TRUE,Mailing,Active,Active
1253659217,Bruce,Wayne,1/1/2000,62a7c6ba-02c0-4df0-a4de-690b615ffb7d@gamestop.com,3876052023563,54:49.7,1867,TRUE,Mailing,Active,Active
1253659229,Bruce,Wayne,1/1/2000,4edf4be2-16af-46aa-b8b9-55623dfbfc19@gamestop.com,3876428697680,54:49.7,3187,TRUE,Mailing,Active,Active
1253660057,Bruce,Wayne,1/1/2000,64d130d6-dae4-4c20-9a69-4168b6bbe7eb@gamestop.com,3875625075016,54:49.7,44765,TRUE,Mailing,Active,Active
1253660736,Bruce,Wayne,1/1/2000,881dbf74-ba3e-416c-98e4-8fc2300d1e7b@gamestop.com,3875455084143,54:49.7,15378,TRUE,Mailing,Active,Active
1253660906,Bruce,Wayne,1/1/2000,eae8b6a9-0748-4b81-820e-1f502437d088@gamestop.com,3875197746049,54:49.7,71745,TRUE,Mailing,Active,Active
1253678099,FN1564944724,LN1564944724,1/1/1980,cbtest3@test.com,3875470769524,54:49.7,71862,TRUE,Mailing,Active,Active
1253698774,FN974630375,LN974630375,1/1/1980,email974630375@test.com,3875300262872,54:49.7,71862,TRUE,Mailing,Active,Active
1253716520,FN1891368036,LN1891368036,1/1/1980,Email1891368036@Test.com,3875611926223,31:05.8,71862,TRUE,Mailing,Active,Active
1253730228,FN673180760,LN673180760,1/1/1980,email673180760@test.com,3875691297693,13:06.2,71862,TRUE,Mailing,Active,Active
1253732542,accept,name,4/3/1971,eb10152013@qagsecomprod.oib.com,3875531213686,16:32.3,76051,TRUE,Mailing,Active,Active
1253732542,accept,name,4/3/1971,eb10152013@qagsecomprod.oib.com,3875531213686,16:32.3,44105,TRUE,Shipping,Active,Active
1253747565,accept,farmer,1/1/1980,timfarmergs@gmail.com,3875551329370,42:36.2,76021,TRUE,Billing,Active,Active
1253747565,accept,farmer,1/1/1980,timfarmergs@gmail.com,3875551329370,42:36.2,76021,TRUE,Mailing,Active,Active
1253747565,accept,farmer,1/1/1980,timfarmergs@gmail.com,3875551329370,42:36.2,76021,TRUE,Shipping,Active,Active
1253770435,FN416244622,LN416244622,1/1/1980,email416244622@test.com,3875019240342,38:42.9,71862,TRUE,Mailing,Active,Active
1253774829,email name,d0d876fb-860f-4a6e-afab-e294465de9bd,31/7/1985,somone1@gspcauto.fav.cc,3876602991006,56:37.2,42909,TRUE,Mailing,Active,Active
1253782749,EnrollTestFN6159,EnrollTestLN6159,3/11/1993,EnrollTestEmail6159@gs.com,3876309550600,21:28.6,75025,TRUE,Mailing,Active,Active
1253803435,FN1798214897,LN1798214897,2/2/2000,email1798214897@test.com,3875814991362,24:35.8,34234,TRUE,Mailing,Active,Active
1253804729,EnrollTestFN5486,EnrollTestLN5486,14/11/1993,EnrollTestEmail5486@gs.com,3876758307433,43:22.3,75025,TRUE,Mailing,Active,Active
1253823808,AcceptFN,QALN,25/12/1982,qademo03@gs.com,3876230386823,37:38.3,75025,TRUE,Mailing,Active,Active
1253826746,EnrollTestFN6746,EnrollTestLN6746,26/11/1993,EnrollTestEmail6746@gs.com,3876782714270,03:28.1,75025,TRUE,Mailing,Active,Active
1253829226,EnrollTestFN5482,EnrollTestLN5482,27/11/1982,EnrollTestEmail5482@gs.com,3876621881374,58:38.3,75025,TRUE,Mailing,Active,Active
1253833711,PUR,Renewal,31/7/2000,snguitest112913@gspcauto.fav.cc,3876874170104,58:52.4,76051,TRUE,Mailing,Active,Active
1253835910,CPQA,QAtesting,31/7/1982,pcqa_noaddress5@gspcauto.fav.cc,3876853051118,19:48.7,76051,TRUE,Billing,Active,Active
1253841678,EnrollTestFN6683,EnrollTestLN6683,4/12/1970,EnrollTestEmail6683@gs.com,3876623084589,55:26.6,75025,TRUE,Mailing,Active,Active
1253845067,EnrollTestFN1847,EnrollTestLN1847,4/1/1994,EnrollTestEmail1847@gs.com,3876575097950,,75025,TRUE,Mailing,Active,Active
1253845103,EnrollTestFN2281,EnrollTestLN2281,5/12/1982,marytest66@gs.com,3875176704427,,75025,TRUE,Mailing,Active,Active
1253847347,EnrollTestFN5431,EnrollTestLN5431,6/12/2000,EnrollTestEmail5431@gs.com,3876134342633,43:06.6,75025,TRUE,Mailing,Active,Active
1253645042,QA,Tester,31/7/1993,expire009@qagsecomprod.oib.com,3876110389244,54:04.6,76051,TRUE,Shipping,Active,Active
1253645042,QA,Tester,31/7/1993,expire009@qagsecomprod.oib.com,3876110389244,54:04.6,76051,TRUE,Billing,Active,Active
1253657235,Daniel,Soosai,,nknk18@nk.com,3875004618841,09:33.0,42909,TRUE,Mailing,Cancelled,Active
1253657235,Daniel,Soosai,,nknk18@nk.com,3876004618849,09:33.0,42909,TRUE,Mailing,Active,Active
1253657235,Daniel,Soosai,,nknk18@nk.com,3875040263399,09:33.0,42909,TRUE,Mailing,Active,Active
1253660050,Bruce,Wayne,1/1/2000,702e0cc9-f5ad-423b-9d63-b27aef6cd16d@gamestop.com,3875293769025,54:49.7,10879,TRUE,Mailing,Active,Active
1253660051,Bruce,Wayne,1/1/2000,080f4d82-15d0-497d-98a0-692cff36e1ad@gamestop.com,3875809923889,54:49.7,40234,TRUE,Mailing,Active,Active
